Uezhnj	Ettbkk	93	100	68	100	81	50	56	64	72
Ufbdgv	Msrqit	94	100	50	99	79	79	83	82	83
Ufgsvd	Esyoec	70	80	50	82	50	69	85	53	67
Ufjoot	Yhgxmd	50	63	100	50	71	64	75	84	70
Uflsly	Cvqqqs	85	93	78	100	62	50	62	58	57
Ufmqxe	Vzixbj	77	75	67	85	57	51	55	50	46
Ufmwet	Oovkln	80	80	77	78	92	100	100	78	90
Ufmzay	Qvopmp	65	58	56	82	50	54	50	56	57
Ufpupo	Dzobej	58	58	69	84	90	86	91	85	88
Ufqjmc	Slwlyo	73	73	76	84	81	89	81	91	78
Ufqrvg	Qwzozl	97	100	73	100	60	66	58	58	55
Ufqtfg	Qpdiil	100	100	98	99	55	61	66	63	64
Ufvnvt	Cpnvml	100	100	100	100	50	50	62	56	61
Ufyzft	Manuwy	73	80	74	64	87	76	90	86	86
Ugcblv	Ljtrtx	84	57	60	73	62	71	60	67	61
Ugckar	Cmcjip	82	75	78	71	70	62	50	61	69
Ugefhv	Ugqsbg	50	50	50	53	100	93	100	79	92
Uggszj	Xaibni	50	91	84	99	55	50	69	76	53
Ugklrb	Imjoul	50	100	100	61	80	71	84	73	81
Ugkmiu	Gjgiwm	74	92	61	88	50	68	52	50	70
Ugkuxc	Zpjxqp	70	62	77	100	56	62	67	66	64
Ugmoya	Vsofzd	57	88	84	58	92	77	70	100	60
Ugmtae	Hzutcg	76	98	75	91	55	52	50	58	58
Ugngfl	Vszixv	70	77	86	76	59	58	63	65	59
Ugpudo	Lysmig	78	72	74	80	100	100	69	95	97
Ugqiao	Gtntdx	84	89	89	90	61	50	50	62	72
Ugsncq	Kpmxjp	90	77	85	76	50	59	78	50	50
Ugumbx	Zraaok	72	100	100	81	81	80	89	91	81
Ugxfbh	Mofhsq	92	100	90	88	100	89	100	73	96
Ugygnj	Zdqyhz	85	78	73	83	71	86	78	89	88
Ugzpgd	Piylnx	100	60	75	50	55	54	56	56	57
Uhikdd	Tozrcj	92	100	100	66	100	94	100	80	93
Uhizcm	Webauc	87	97	81	98	99	71	80	100	83
Uhkwsc	Lllbpv	81	62	67	92	53	56	56	54	54
Uhlmcd	Ybychp	82	92	67	100	60	59	59	61	60
Uhlocb	Wdgipi	78	75	82	84	50	51	50	61	51
Uhltnk	Zicxgh	63	84	82	50	95	98	86	100	100
Uhlvfl	Danufp	70	100	100	100	50	50	71	50	45
Uhnftv	Eesnah	88	93	97	100	64	100	85	60	75
Uhnklj	Wyjdcx	84	74	83	96	71	60	77	60	62
Uhummg	Rnjskt	79	50	100	86	88	52	51	66	63
Uhvcae	Ouedqa	80	73	69	76	92	99	91	91	94
Uhvfff	Xuorbp	73	84	90	85	54	72	76	94	74
Uhvzat	Guazfh	98	89	100	77	83	73	90	50	82
Uhzggw	Uwbxnx	50	100	58	100	75	75	73	73	72
Uigjez	Irmbam	100	83	100	87	100	92	50	100	85
Uigtuw	Fsqsie	73	73	84	89	90	98	100	96	98
Uihbti	Guyqjg	95	96	86	93	62	65	53	50	62
Uilcdi	Avmmsp	82	100	83	77	84	100	100	87	95
Uimgop	Dpsnzz	97	98	100	98	64	74	86	50	57
Uinmcw	Esayak	76	80	86	93	68	79	71	73	66
Uiprxm	Folwcr	67	96	50	59	50	54	50	51	53
Uipyst	Bbwjfu	61	86	100	64	61	64	50	63	68
Uistzz	Msdwtw	99	93	86	77	55	73	80	100	79
Uisuox	Dgeqfu	93	76	94	100	73	70	50	63	75
Uiumtl	Yqzjao	86	73	69	85	72	71	50	62	51
Uivikx	Shztvx	77	99	100	100	81	52	86	74	76
Uivoeq	Zolwpa	77	94	80	89	70	75	74	80	73
Uiwbgj	Lebfdo	88	100	100	61	100	98	94	100	96
Uiweyh	Iftgvs	70	75	77	68	66	77	84	67	66
Uixspy	Dorlak	83	100	76	90	71	81	94	50	68
Ujckew	Bhymsm	50	100	100	73	57	56	57	56	56
Ujcqcq	Dowzmy	68	63	79	62	81	93	72	100	88
Ujdgoo	Dxwstt	62	100	82	96	100	85	100	100	100
Ujeppj	Strdiy	73	61	83	86	80	72	80	95	81
Ujgrnt	Willqn	91	92	89	83	77	74	70	68	78
Ujhaqh	Kznqbv	81	86	82	84	59	60	64	62	60
Ujkdsq	Pkoibz	74	70	64	84	76	67	74	87	75
Ujktjr	Abpzih	88	79	100	88	50	74	50	59	69
Ujlcdf	Ydtyyd	73	69	74	64	60	58	50	50	65
Ujmcmh	Umnjbq	55	82	73	50	94	74	74	100	89
Ujmigs	Jjiwgm	64	100	100	100	67	88	51	50	69
Ujnmji	Nqsxpb	78	89	64	74	93	60	73	88	71
Ujnyww	Rstoli	81	56	87	55	98	50	82	100	84
Ujowyh	Zysevj	66	100	81	98	58	51	54	50	54
Ujrkas	Kewnxy	50	100	50	74	78	50	68	51	56
Ujxgfd	Lzlqfg	100	80	78	54	95	94	89	92	92
Ukahad	Pdvtyw	82	69	78	76	50	59	78	50	63
Ukecbo	Udxmpo	50	79	83	93	69	78	69	63	64
Ukelda	Ekzxkq	88	81	92	79	92	97	100	87	93
Ukerkb	Mhjpji	100	67	76	93	89	100	87	100	72
Ukesgf	Szexmr	90	100	84	100	50	50	79	76	53
Ukitnf	Bzscgw	87	63	69	95	70	64	76	57	58
Ukzrla	Tnvdyi	75	75	75	60	100	87	72	100	91
Uldfwq	Mksyhr	53	74	73	75	77	86	82	56	86
Uldqfu	Zjiblv	92	94	96	95	67	70	67	80	72
Ulekkm	Ubtich	88	93	55	78	50	57	50	54	49
Uligsj	Ybcbld	100	50	98	100	50	50	67	50	49
Ulilck	Uoakpg	74	83	58	99	50	56	54	50	49
Uljhda	Lnxbtq	90	91	87	96	64	65	68	65	65
Ulkitc	Ttjmar	88	90	100	61	63	61	61	62	62
Ulkxta	Lxaayt	83	70	70	67	54	58	69	50	52
Ullvoq	Imzuwi	69	68	94	52	60	70	62	62	65
Ulouus	Pgfrto	83	80	89	88	72	55	65	68	68
Ulqcqm	Zoykfa	61	70	70	72	86	80	53	91	85
Ulqupc	Iyaore	65	100	100	71	61	58	52	51	59
Ultxwe	Ksveir	100	60	86	77	67	69	63	66	61
Ulvdze	Eiuvtj	92	91	100	87	66	68	51	55	61
Ulxhjq	Mweprb	50	56	68	50	100	71	93	59	79
Ulynel	Cihqsq	91	91	93	92	100	100	83	100	78
Ulyyfy	Nfdxde	89	100	100	100	55	52	68	50	52
Ulzlag	Kjoczv	72	94	61	50	73	56	58	52	65
Ulzuyq	Oxmker	50	50	78	50	50	50	50	50	45
Ulzxga	Ghabid	68	57	84	63	87	88	91	88	88
Umcjpw	Mdgmts	69	100	78	100	60	61	60	63	61
Umctki	Drnxca	80	82	78	78	51	60	54	55	58
Umcvut	Trwsis	100	89	75	89	75	69	54	52	52
Umdysn	Xhdclz	50	57	58	67	50	51	52	58	47
Umexwy	Ndxgqt	71	93	83	100	84	67	59	59	59
Umfqbc	Auhsgd	84	100	77	100	100	82	100	95	97
Umnwia	Pxyxdh	84	82	85	93	60	51	54	64	58
Umokmn	Zktysc	66	66	69	65	52	80	74	53	82
Umphrb	Yzockk	73	92	100	100	50	70	69	81	62
Umqaza	Xuwfcf	79	65	73	83	57	54	58	57	57
Umtguo	Gogffk	88	50	76	80	50	71	50	76	69
Umtyss	Wdvfvk	83	90	77	75	80	56	62	78	66
Umzzgr	Wvkbat	67	69	78	57	54	50	50	71	59
Undnrs	Yewqyb	78	69	83	51	67	71	66	67	66
Unfblq	Krlims	100	97	83	93	83	85	82	87	87
Unfyzo	Gsiybk	71	100	82	88	85	100	77	65	81
Unhtlm	Xogglx	83	84	85	77	60	66	60	50	61
Unjrtz	Uxwsjs	67	68	87	100	91	80	66	62	88
Unkpgj	Wsyyqg	64	90	50	75	81	92	91	59	76
Unksxv	Bjyyjd	52	74	82	100	99	97	93	98	98
Unqpdf	Hvxtdd	64	59	71	51	100	90	81	72	94
Unsayo	Dvndek	87	50	73	50	99	65	88	69	83
Unvgpc	Ofdwce	78	76	61	67	77	63	64	54	62
Unxvlc	Yxbtck	70	77	76	72	67	70	66	53	61
Unyeqc	Eqkuwy	73	86	92	85	67	55	51	55	55
Uoffmw	Eqmkgn	83	90	73	100	63	50	50	57	53
Uofmmd	Osigso	68	77	80	50	100	88	89	100	98
Uogyrm	Gvihzt	98	81	94	97	65	64	54	60	61
Uoijre	Siofjh	89	100	88	68	63	67	72	65	63
Uoiqet	Peyhzr	79	76	78	66	64	58	50	69	62
Uokrwh	Jvopja	100	100	100	100	69	68	59	66	68
Uonfqn	Rchqky	100	62	100	100	50	50	57	50	49
Uoqkkb	Grymap	83	70	50	50	100	100	83	85	100
Uorawy	Ylaeje	93	88	86	93	100	65	75	77	84
Uotbnj	Riiplz	88	88	84	92	84	82	88	82	83
Uotwlf	Bgwdos	85	100	100	80	64	55	53	58	57
Uownic	Nsbrvz	50	72	59	100	85	88	86	86	87
Uowqfa	Bjphip	100	99	100	100	99	93	87	89	88
Uoxebz	Xdftqk	50	55	62	100	50	50	67	59	50
Uoxgeo	Vjistp	94	95	95	97	67	56	50	71	46
Uoyday	Xwyzch	70	100	62	100	88	50	99	65	94
Upbvwk	Qessfa	73	78	99	80	93	83	87	90	89
Updedy	Ydbway	97	72	100	100	54	71	63	50	62
Uphpqb	Kbnolb	83	65	86	52	80	50	50	63	64
Uphvwf	Moodff	75	97	55	92	82	50	60	81	79
Upksva	Wxflog	85	88	84	85	84	80	68	86	74
Upljgk	Gikptw	82	88	100	78	87	94	100	97	95
Upmasl	Ahecpm	84	92	92	85	50	100	81	75	67
Upmtxf	Rgdnck	86	82	81	87	55	50	50	78	66
Upnkko	Wgwqpn	96	94	100	100	53	54	66	71	52
Upqsjs	Mxmdla	79	80	82	81	52	67	62	64	64
Uprdnj	Svukyq	100	100	73	100	77	100	100	90	98
Uprjcj	Gpiqqa	100	70	50	77	100	82	92	75	85
Uprkyj	Fuejhp	89	88	91	90	93	96	92	95	93
Upvdoa	Mhqvtu	95	96	97	92	88	58	61	77	64
Upvmzz	Moiuky	95	91	95	92	74	56	50	58	64
Upvwkj	Ecaoxf	100	81	89	69	58	87	50	52	68
Upykrd	Nifpbw	50	95	100	58	50	50	74	97	51
Uqeuap	Ehmksq	56	50	50	50	79	80	100	91	79
Uqgmni	Flrwcg	79	86	85	68	59	67	77	74	74
Uqjmhh	Nsbmrj	92	88	89	93	83	50	100	50	61
Uqkbzf	Fexwjl	100	87	89	100	59	66	51	54	65
Uqkmgm	Bhrxyl	100	58	91	79	50	50	50	72	66
Uqlwme	Egyccl	56	60	62	71	80	84	85	81	83
Uqotck	Vdxult	100	91	100	99	60	93	77	100	92
Uqqbmf	Navxgv	79	66	78	79	54	87	63	50	68
Uqqvvx	Luexzr	100	100	88	87	54	89	84	100	80
Uqrxvz	Rqpxhq	59	53	50	81	50	50	53	62	55
Uqwdam	Dylzdi	90	100	91	100	57	50	64	63	56
Urdgoj	Abvkky	89	89	91	87	100	75	100	100	96
Urfbrg	Nvjgiw	65	68	69	67	94	92	100	59	96
Urfiox	Byeksq	72	55	76	80	100	100	100	89	100
Urgqga	Ltxlpr	95	100	71	79	88	77	100	100	84
Urgvwl	Fpdaux	88	79	86	85	77	68	67	70	69
Urkfws	Hernzn	100	90	50	100	85	87	75	78	72
Urlnlw	Aldppn	74	69	82	77	87	100	91	100	89
Urofiz	Jefnck	88	89	50	100	67	80	56	74	55
Urpeqf	Styyiq	77	79	76	54	80	78	80	79	74
Urpuqz	Oneqgs	56	64	50	100	60	83	62	90	76
Urrsls	Vkzyli	100	78	51	50	52	53	65	50	51
Urshwc	Kewith	93	72	81	100	86	67	100	86	97
Uruqfc	Wipnqn	75	84	59	97	74	88	88	79	83
Urvhyq	Hfaema	52	94	56	70	74	71	78	74	74
Urwnkc	Uxazvl	86	100	100	86	91	100	95	94	91
Urwvky	Wxrkjf	84	73	77	94	56	60	54	53	73
Urzbaf	Bnydzh	51	100	100	70	76	84	71	76	80
Usbcad	Qoulle	86	76	62	90	100	98	89	90	95
Usbmhb	Qalnax	66	78	74	62	66	54	61	62	61
Uscddi	Xndxdy	50	50	99	83	68	50	83	77	96
Usdviq	Dhdiab	100	76	69	94	73	74	73	73	73
Usfqgs	Ezpnhq	100	100	100	96	93	100	79	97	81
Usgtoo	Oknooc	100	80	92	100	53	62	50	63	52
Ushenj	Pzuhbk	66	73	74	73	92	95	100	96	97
Usitma	Zthcoz	68	80	73	70	72	76	74	75	72
Usklgm	Slebth	65	62	72	74	50	59	52	50	50
Uskxsu	Cxkxxq	92	69	100	72	75	77	74	75	72
Uslibf	Gyswbo	61	68	50	66	89	83	100	100	91
Uspdju	Quisvo	68	50	72	67	82	99	100	85	88
Uspiws	Bxzvvp	70	100	100	100	81	81	99	100	97
Usqaqv	Agdpcq	58	88	89	79	50	57	50	50	60
Usvxqg	Qmtqrz	84	80	86	81	95	93	73	100	86
Uszjco	Zpjkhi	80	88	64	76	81	81	81	79	81
Utaszh	Sqsvia	100	86	63	55	93	93	99	97	97
Utcnjn	Dgbzfj	79	76	85	75	88	82	87	77	89
Utfxoy	Noinro	80	62	57	62	61	50	59	50	56
Utgfya	Ogczrw	86	67	55	81	67	68	68	74	75
Utifhs	Kocvmx	100	99	98	97	50	50	78	73	66
Utmshf	Jmjhgf	83	97	74	59	50	50	97	93	63
Utvwvz	Fpfxvh	69	73	62	62	58	79	50	58	64
Utxwnl	Wixnxr	89	75	90	73	61	95	50	50	84
Utyiun	Pfwoxq	89	73	70	78	50	55	71	94	45
Uuajgg	Mgwvwl	80	85	74	71	77	68	66	81	75
Uubppa	Barrlb	100	100	94	100	100	86	95	98	96
Uugesj	Umypie	81	98	78	89	66	67	89	86	65
Uuhrum	Gnyjes	100	85	65	93	87	84	92	94	86
Uuiqdo	Nmxayu	82	93	50	100	86	50	65	96	54
Uuivcu	Huazwu	97	93	80	100	62	69	91	97	80
Uupihj	Gxklpc	81	87	88	90	100	75	84	100	93
Uupzby	Nqixaq	77	74	50	81	72	74	89	64	72
Uuubum	Pocjag	50	50	81	99	61	52	56	68	63
Uuutpi	Yhozer	98	88	88	91	98	80	50	96	66
Uuvdfa	Ososoo	82	85	75	50	50	58	50	69	61
Uvanxy	Iupkju	100	76	85	65	52	75	65	50	84
Uvbbay	Ymaziv	90	90	100	89	98	100	98	98	96
Uvdvpg	Dcjeof	100	62	50	56	53	50	55	73	51
Uvdynv	Modlbm	89	81	82	64	78	70	82	84	61
Uveidl	Wnoxww	73	61	50	80	86	68	50	71	61
Uvfwoz	Rgshsr	50	89	79	51	73	82	76	98	79
Uvirvc	Clcxhn	70	68	69	64	60	69	50	61	54
Uvkrgy	Orumny	81	86	89	75	100	93	61	85	94
Uvldyr	Upmfcy	77	84	81	86	76	50	68	100	86
Uvpkha	Hvlhyc	69	50	55	70	95	73	100	82	74
Uvtpjh	Qctakp	92	100	66	98	87	75	76	74	85
Uvtwoq	Cfxghr	86	76	82	83	59	66	81	50	59
Uvtyvh	Aoxcut	100	100	100	100	86	64	52	53	57
Uvubdc	Cgltci	78	96	90	82	97	100	100	78	96
Uvvqyq	Uryvfz	100	93	100	75	81	96	90	100	87
Uvxksw	Asizly	86	88	84	94	73	50	66	63	53
Uvyzvr	Eedqsi	69	50	100	50	74	83	85	90	66
Uwejjr	Yljdju	64	94	74	100	70	50	50	91	64
Uwfxsv	Fbandv	53	96	69	81	71	83	74	76	78
Uwhcfi	Hiekxm	60	100	73	87	89	100	92	96	97
Uwivug	Fudgmh	93	96	100	92	74	79	82	86	83
Uwmxtu	Odjprl	63	63	72	61	75	52	89	87	87
Uwqsja	Vwhxcs	88	91	100	100	93	100	75	100	86
Uwtllo	Jisulz	93	83	76	98	91	98	83	100	90
Uwxuep	Lqthmh	95	88	94	82	82	84	81	100	84
Uwycqw	Iuuxko	50	55	50	76	99	98	99	98	98
Uwyhmc	Uzmosb	77	100	91	100	71	69	55	90	72
Uwykug	Efxazu	84	72	84	79	84	85	76	82	84
Uwzbso	Wycxpf	98	68	100	90	55	50	62	73	57
Uwzckf	Lbdwsh	60	72	100	91	87	95	95	92	93
Uwzzec	Pybuqg	78	77	75	78	50	55	58	96	57
Uxfcfm	Pluagb	88	76	66	75	71	79	55	83	78
Uxflpm	Etcahr	93	89	93	100	50	85	79	50	67
Uxleup	Bhuuof	65	62	80	81	63	100	87	69	77
Uxnntp	Biqazf	64	100	85	71	50	87	69	100	72
Uxookb	Vlczjg	97	79	100	93	88	71	51	69	74
Uxrwln	Yrnpbx	100	80	82	80	85	79	79	94	86
Uxzdiq	Cbbmbk	69	65	71	90	86	84	90	81	85
Uydhwf	Fzppct	90	84	82	81	51	80	71	71	68
Uydvlt	Ximeen	100	91	99	93	83	90	91	87	88
Uyeoya	Dhwqxy	59	85	66	100	88	100	75	55	73
Uyezav	Qelwcb	92	82	100	100	72	73	50	74	73
Uyfgmf	Cbeuqm	66	82	64	92	78	50	50	50	64
Uyiunp	Vucncw	59	88	57	82	71	95	52	82	98
Uyivli	Ubvkjp	96	60	100	86	50	81	74	83	75
Uyjggk	Aarebq	73	72	74	68	63	50	50	75	64
Uyjhqo	Iigfam	51	69	58	91	84	55	86	52	93
Uyqviv	Mixjag	76	53	69	50	96	95	99	100	92
Uyssbz	Ecvqop	88	79	93	81	85	69	56	81	68
Uyulrg	Fapeyb	70	87	78	85	100	90	54	91	85
Uyving	Hniokg	77	50	100	100	100	72	65	82	71
Uyvjyh	Vpgmdy	100	100	53	100	72	72	72	70	71
Uyxfsv	Anbhrk	86	50	79	72	50	69	73	59	57
Uyxgse	Bdelsg	85	90	93	92	71	50	84	69	62
Uyzlag	Gguykr	95	100	100	89	88	90	83	86	80
Uyzozb	Xzdrwh	97	97	97	94	87	79	83	88	85
Uyzugx	Cforlz	84	68	79	58	53	60	50	50	55
Uzbfaq	Ftupdc	50	64	56	74	62	72	76	66	72
Uzdjfd	Oaxzvq	100	97	84	89	99	86	84	93	86
Uzgmmj	Xemmvi	83	79	92	86	50	72	50	54	49
Uzkqkb	Qxxmcb	89	65	64	69	64	50	50	50	49
Uzlrlq	Qulytg	82	90	71	86	75	88	73	59	97
Uzorhy	Xqkqhi	74	72	71	78	85	90	94	78	85
Uzotjn	Vxognn	64	66	66	67	84	86	98	89	91
Uzprhg	Mxqwtp	93	92	96	95	81	78	68	63	77
Uzrdtg	Dyankg	61	59	82	86	82	74	100	79	95
Uztmza	Wqoqjy	50	50	63	81	90	90	87	90	88
Uzudoz	Ynhydr	83	76	73	100	77	82	91	96	83
Uzwmza	Mszosx	53	94	100	75	100	99	90	77	81
Uzzvqk	Txvwyw	81	100	92	100	50	55	50	82	49
Vabedw	Kjjgro	94	100	90	94	80	85	86	98	95
Vabeou	Smvkbt	92	53	59	99	100	100	100	97	100
Vadofz	Iakbwq	51	75	58	60	83	69	67	69	74
Vaguzp	Rccuuh	73	82	50	98	100	78	71	90	85
Vainnd	Mkeprj	50	88	58	53	51	52	52	50	47
Vakfsy	Cdiahh	68	82	76	67	89	100	85	76	97
Vakuvn	Liyqhx	50	58	77	100	100	96	94	94	88
Vamhdk	Veovjr	69	65	58	72	100	100	69	100	81
Vatiba	Omlygl	90	100	100	50	87	57	76	51	66
Vatqjv	Alknmo	100	50	60	82	59	51	72	66	60
Vatxqc	Pcuxwt	100	92	96	100	64	94	80	97	74
Vaudac	Arigrq	80	69	100	50	76	93	90	89	72
Vawqxm	Hnzmqy	66	66	64	65	100	95	100	80	95
Vayezt	Zznahf	72	92	98	96	76	79	75	74	84
Vbarfh	Ulqegx	90	83	62	89	73	77	56	83	69
Vbdfhy	Qcnfrj	82	79	66	80	50	50	53	57	68
Vbdgcw	Xokfuq	70	72	70	69	84	88	88	61	91
Vbelwx	Trgpxm	83	72	91	83	82	92	68	79	80
Vbfsju	Gwcqlb	91	80	89	74	82	100	86	98	95
Vbgidh	Vqfnpd	86	52	50	56	88	94	83	89	89
Vbjspa	Lbnves	100	87	95	72	97	98	87	93	93
Vbkftw	Hhxcnd	63	84	78	63	97	72	100	89	100
Vbkuln	Duxfuh	63	92	89	81	65	99	96	100	92
Vbocvt	Yuznrl	73	98	57	76	59	65	60	62	60
Vbofto	Ezigmp	100	78	93	100	84	75	58	50	58
Vbpxgg	Qytpgy	95	93	62	87	80	78	67	84	74
Vbrkfe	Rpcipx	97	77	100	100	53	90	50	63	65
Vbtfmi	Tuwkho	50	91	90	75	88	90	85	93	90
Vbtsdj	Rzanfx	50	100	95	93	73	64	55	65	59
Vbuipx	Hbzbuv	81	73	55	100	81	81	71	100	86
Vbxbbh	Zzkxzk	77	100	77	63	100	92	87	76	77
Vbyakv	Eafhlx	79	85	82	78	70	67	69	68	69
Vbygkh	Ityjoq	75	71	64	74	83	76	100	100	100
Vbzsxb	Yinchf	50	84	100	83	99	100	100	88	100
Vcbclv	Vjtxkl	77	96	96	77	90	79	85	86	91
Vcfdzb	Zsegnr	70	100	83	88	74	100	92	70	96
Vcngdv	Exovjj	50	81	100	92	50	50	50	69	63
Vcpgwv	Orxffg	85	84	71	68	64	100	94	93	76
Vcptqg	Tlgbsj	82	100	59	72	92	72	78	76	81
Vctbec	Xbdslg	95	95	72	80	97	74	92	88	96
Vcubwe	Eljiua	52	75	86	86	70	68	71	86	88
Vcvmei	Clspcs	58	63	60	91	96	84	97	81	87
Vcwrch	Vxyrrr	100	100	100	100	97	100	91	100	86
Vcxecp	Gvfvhq	75	77	77	71	50	50	50	50	51
Vcykcy	Ecjejc	100	82	99	100	91	100	86	68	86
Vczdfu	Yxgeyv	73	55	71	77	79	57	82	76	76
Vczlwp	Sjrxde	96	100	50	63	65	70	72	56	64
Vdadtr	Iskxmu	95	50	68	75	65	50	50	50	62
Vdagnw	Gfditu	100	100	100	50	52	54	51	55	52
Vdeijz	Djpofo	79	66	96	97	57	67	54	61	60
Vdivyi	Qkqysq	79	79	80	87	58	59	76	66	67
Vdlmqz	Dpmihj	85	100	100	86	74	65	81	71	65
Vdnczd	Ffjxru	53	100	100	100	100	100	100	100	100
Vdrrem	Cghtri	88	71	73	100	89	68	100	98	94
Vdtubw	Jmxgcx	100	55	95	100	58	57	50	50	51
Vdxepx	Ycrjsc	79	100	100	81	50	50	57	50	55
Vdxvgf	Azvotb	72	87	79	100	92	88	86	89	92
Vdzfoz	Opjaye	93	88	92	88	99	77	100	83	96
Vecphs	Fwazyv	75	82	83	50	83	63	52	99	51
Vedkkx	Drvpba	77	59	68	64	100	78	83	71	99
Veiqto	Qmpiow	86	85	86	100	86	70	69	77	89
Vejahg	Tfmooy	100	86	70	82	52	57	64	67	62
Velpjt	Qdhycf	71	77	78	79	54	50	90	73	76
Veltvs	Tktpii	100	87	59	52	63	66	66	60	73
Vemhxb	Xfrqtr	72	69	64	74	56	53	54	50	59
Vemrqk	Cxhfwk	93	92	91	88	59	77	50	73	45
Veosic	Ykntns	84	83	91	68	50	100	85	50	66
Vepddz	Unlejx	86	85	89	89	100	95	90	100	98
Veppgz	Bvqdtj	63	84	78	74	86	70	100	100	85
Veqpsj	Crgfsd	67	65	68	72	77	82	86	90	92
Versgi	Kgmfba	100	100	100	100	76	75	75	75	75
Vetvse	Oskuaf	76	100	79	94	77	90	97	87	74
Vevxcw	Beazyx	78	74	78	82	87	89	86	94	90
Vexieh	Vxzxtt	72	100	90	60	65	55	50	99	72
Vexwcp	Jxzrds	98	50	100	100	85	86	94	91	80
Vexxvl	Hqdemg	81	80	82	85	64	76	50	78	64
Veydgs	Ybeags	67	67	76	77	74	76	81	77	78
Vezixs	Icjmri	84	82	86	85	82	79	78	75	80
Vfaaui	Ifiiwp	94	100	96	100	81	66	90	66	83
Vfbhrk	Pgttyw	100	99	99	91	79	57	78	77	71
Vfdkap	Hnzxzs	86	83	85	81	56	52	53	67	72
Vfhtrf	Gxwmeb	69	58	72	81	73	59	60	63	65
Vfikzw	Xfhghm	81	71	52	79	58	50	51	50	50
Vfirtj	Okmwja	57	77	56	50	74	76	82	86	73
Vfivav	Qlabxn	88	92	97	100	86	83	61	53	65
Vflbbh	Ucfgly	81	75	77	71	90	85	87	93	97
Vfnipj	Mdvqfl	77	100	100	69	98	74	83	82	83
Vfoicz	Silkmv	59	71	61	58	78	81	87	77	80
Vfplrc	Hcfzjz	65	78	90	84	69	67	64	65	69
Vfstlb	Ywmfwz	91	100	79	100	79	58	65	67	73
Vftsof	Solvnx	50	82	63	50	100	87	89	50	87
Vfvzpc	Bsjbps	100	63	52	99	61	50	93	51	75
Vfwzco	Bvhbsl	100	87	85	98	62	66	59	63	66
Vfyoee	Vmtewe	64	100	72	100	79	84	95	89	88
Vfytyi	Hhxobu	97	98	96	98	77	100	87	69	78
Vgdseg	Uwzmgo	69	80	84	64	54	50	78	69	57
Vgfbzi	Ssabnt	82	56	50	91	71	98	86	71	85
Vghdkq	Puwgsi	100	100	88	50	86	81	99	83	92
Vgickt	Jjfsaj	73	64	64	68	87	70	62	92	70
Vglfqf	Alijqk	100	100	93	90	74	80	74	70	76
Vglkue	Oczozo	61	79	58	67	91	95	97	88	91
Vglqpm	Pivkrp	54	50	50	100	86	72	80	74	77
Vgpqwa	Dnuuao	78	73	57	65	60	57	61	59	61
Vgsmqo	Tyrarm	76	58	77	84	70	64	74	69	69
Vgtald	Ahgjes	71	94	50	50	81	63	61	92	99
Vgtpto	Cljcns	65	77	70	81	54	60	58	63	60
Vgtxjx	Zzoque	66	68	64	64	71	79	82	79	83
Vgwzkh	Ybicfw	92	91	100	86	60	51	59	67	54
Vgyjef	Uzmute	99	89	68	93	95	54	71	58	57
Vgzmlw	Dkhpgq	50	92	81	57	100	98	96	98	95
Vhaenm	Ebhwhv	66	50	50	55	88	86	88	89	86
Vhapel	Vzalgf	50	100	50	92	73	56	67	80	68
Vhilfj	Xxykcv	76	62	65	100	95	100	98	96	94
Vhnjwp	Mcbmcf	95	93	91	90	67	89	56	55	71
Vhpdoy	Oydjaw	66	76	59	100	83	84	81	85	84
Vhqyun	Nvpmnr	77	73	75	73	61	61	57	57	57
Vhxgqv	Pcpxjx	85	78	61	90	79	100	100	100	100
Vhyaxg	Abcjmk	100	80	69	50	58	55	61	62	59
Vhytgt	Tdmwkk	76	73	76	75	89	92	100	92	93
Vhzgwe	Tbjbtg	50	50	77	63	50	50	50	50	56
Vhzsii	Njwrdl	100	95	86	87	50	50	50	89	70
Vhzsxy	Cscbdo	62	87	98	56	76	78	81	74	77
Vialkc	Vfmjhi	96	73	90	66	50	50	65	64	55
Vibigq	Gacwof	71	97	100	100	74	78	100	70	84
Vibkfs	Adjfab	89	79	77	91	96	100	98	93	94
Vidjhl	Ovmeoc	50	63	72	74	50	50	50	83	59
Vihuvn	Gfgwwl	100	100	100	88	50	51	100	93	63
Vioiuz	Ppzfxp	100	50	50	78	92	92	93	87	95
Vipjtw	Pzjwaj	83	98	88	90	73	74	74	74	73
Virhzm	Pkknma	76	82	83	85	65	73	70	66	72
Viuavu	Xofjfh	90	99	82	99	79	78	71	77	76
Vivoxo	Umayks	80	86	83	92	77	95	100	100	84
Viyhrz	Nluyro	92	62	86	88	54	58	56	94	60
Vizhgw	Iogsql	84	94	93	79	91	96	100	100	100
Vjalnj	Haakct	69	75	54	63	81	81	83	83	83
Vjbrqk	Yxrrcf	95	84	80	96	50	62	65	74	57
Vjcoic	Bnhzwy	100	77	100	100	88	84	79	70	82
Vjcvrv	Mldfwj	63	78	97	83	62	50	50	50	56
Vjgsmy	Rcwpvx	73	85	72	77	100	93	59	50	64
Vjhajg	Trjeor	89	74	52	65	50	56	68	55	52
Vjhobu	Vqtdzd	95	100	78	98	60	100	91	50	67
Vjhpgy	Evklat	51	72	50	53	75	92	61	100	75
Vjictm	Mxuuwj	70	70	73	70	70	59	60	95	68
